Current time: 0
Clientii ce asteapta: 
Task{id=38, arrivalTime=10, serviceTime=5}
Task{id=264, arrivalTime=80, serviceTime=7}
Task{id=326, arrivalTime=80, serviceTime=8}
Task{id=360, arrivalTime=80, serviceTime=5}
Task{id=493, arrivalTime=80, serviceTime=4}
Task{id=495, arrivalTime=80, serviceTime=5}
Task{id=509, arrivalTime=80, serviceTime=6}
Task{id=547, arrivalTime=80, serviceTime=8}
Task{id=588, arrivalTime=80, serviceTime=5}
Task{id=623, arrivalTime=80, serviceTime=3}
Task{id=707, arrivalTime=80, serviceTime=7}
Task{id=728, arrivalTime=80, serviceTime=7}
Task{id=900, arrivalTime=80, serviceTime=7}
Task{id=930, arrivalTime=80, serviceTime=6}
Task{id=959, arrivalTime=80, serviceTime=3}
Task{id=69, arrivalTime=81, serviceTime=7}
Task{id=224, arrivalTime=81, serviceTime=4}
Task{id=368, arrivalTime=81, serviceTime=6}
Task{id=450, arrivalTime=81, serviceTime=6}
Task{id=510, arrivalTime=81, serviceTime=3}
Task{id=557, arrivalTime=81, serviceTime=3}
Task{id=640, arrivalTime=81, serviceTime=7}
Task{id=663, arrivalTime=81, serviceTime=7}
Task{id=754, arrivalTime=81, serviceTime=3}
Task{id=140, arrivalTime=82, serviceTime=4}
Task{id=365, arrivalTime=82, serviceTime=4}
Task{id=630, arrivalTime=82, serviceTime=5}
Task{id=806, arrivalTime=82, serviceTime=3}
Task{id=77, arrivalTime=83, serviceTime=3}
Task{id=161, arrivalTime=83, serviceTime=3}
Task{id=167, arrivalTime=83, serviceTime=5}
Task{id=287, arrivalTime=83, serviceTime=3}
Task{id=421, arrivalTime=83, serviceTime=4}
Task{id=432, arrivalTime=83, serviceTime=5}
Task{id=615, arrivalTime=83, serviceTime=4}
Task{id=696, arrivalTime=83, serviceTime=5}
Task{id=712, arrivalTime=83, serviceTime=3}
Task{id=72, arrivalTime=84, serviceTime=8}
Task{id=110, arrivalTime=84, serviceTime=7}
Task{id=158, arrivalTime=84, serviceTime=8}
Task{id=466, arrivalTime=84, serviceTime=4}
Task{id=749, arrivalTime=84, serviceTime=6}
Task{id=988, arrivalTime=84, serviceTime=6}
Task{id=245, arrivalTime=85, serviceTime=5}
Task{id=580, arrivalTime=85, serviceTime=3}
Task{id=590, arrivalTime=85, serviceTime=3}
Task{id=741, arrivalTime=85, serviceTime=4}
Task{id=186, arrivalTime=86, serviceTime=7}
Task{id=212, arrivalTime=86, serviceTime=3}
Task{id=229, arrivalTime=86, serviceTime=7}
Task{id=380, arrivalTime=86, serviceTime=5}
Task{id=396, arrivalTime=86, serviceTime=4}
Task{id=566, arrivalTime=86, serviceTime=6}
Task{id=787, arrivalTime=86, serviceTime=8}
Task{id=853, arrivalTime=86, serviceTime=5}
Task{id=858, arrivalTime=86, serviceTime=4}
Task{id=888, arrivalTime=86, serviceTime=5}
Task{id=22, arrivalTime=87, serviceTime=5}
Task{id=89, arrivalTime=87, serviceTime=3}
Task{id=119, arrivalTime=87, serviceTime=3}
Task{id=193, arrivalTime=87, serviceTime=5}
Task{id=205, arrivalTime=87, serviceTime=3}
Task{id=267, arrivalTime=87, serviceTime=4}
Task{id=389, arrivalTime=87, serviceTime=8}
Task{id=551, arrivalTime=87, serviceTime=4}
Task{id=587, arrivalTime=87, serviceTime=8}
Task{id=714, arrivalTime=87, serviceTime=8}
Task{id=736, arrivalTime=87, serviceTime=4}
Task{id=848, arrivalTime=87, serviceTime=5}
Task{id=0, arrivalTime=88, serviceTime=4}
Task{id=59, arrivalTime=88, serviceTime=3}
Task{id=315, arrivalTime=88, serviceTime=3}
Task{id=418, arrivalTime=88, serviceTime=5}
Task{id=439, arrivalTime=88, serviceTime=3}
Task{id=459, arrivalTime=88, serviceTime=6}
Task{id=469, arrivalTime=88, serviceTime=7}
Task{id=532, arrivalTime=88, serviceTime=3}
Task{id=538, arrivalTime=88, serviceTime=4}
Task{id=631, arrivalTime=88, serviceTime=3}
Task{id=776, arrivalTime=88, serviceTime=8}
Task{id=795, arrivalTime=88, serviceTime=8}
Task{id=814, arrivalTime=88, serviceTime=5}
Task{id=868, arrivalTime=88, serviceTime=5}
Task{id=938, arrivalTime=88, serviceTime=4}
Task{id=100, arrivalTime=89, serviceTime=3}
Task{id=163, arrivalTime=89, serviceTime=4}
Task{id=764, arrivalTime=89, serviceTime=7}
Task{id=835, arrivalTime=89, serviceTime=5}
Task{id=839, arrivalTime=89, serviceTime=3}
Task{id=885, arrivalTime=89, serviceTime=5}
Task{id=7, arrivalTime=90, serviceTime=7}
Task{id=14, arrivalTime=90, serviceTime=3}
Task{id=196, arrivalTime=90, serviceTime=8}
Task{id=338, arrivalTime=90, serviceTime=6}
Task{id=437, arrivalTime=90, serviceTime=4}
Task{id=573, arrivalTime=90, serviceTime=3}
Task{id=679, arrivalTime=90, serviceTime=5}
Task{id=833, arrivalTime=90, serviceTime=3}
Task{id=915, arrivalTime=90, serviceTime=3}
Task{id=994, arrivalTime=90, serviceTime=7}
Task{id=160, arrivalTime=91, serviceTime=5}
Task{id=170, arrivalTime=91, serviceTime=5}
Task{id=223, arrivalTime=91, serviceTime=8}
Task{id=320, arrivalTime=91, serviceTime=3}
Task{id=407, arrivalTime=91, serviceTime=4}
Task{id=412, arrivalTime=91, serviceTime=4}
Task{id=685, arrivalTime=91, serviceTime=3}
Task{id=697, arrivalTime=91, serviceTime=3}
Task{id=996, arrivalTime=91, serviceTime=5}
Task{id=70, arrivalTime=92, serviceTime=4}
Task{id=75, arrivalTime=92, serviceTime=6}
Task{id=113, arrivalTime=92, serviceTime=5}
Task{id=154, arrivalTime=92, serviceTime=8}
Task{id=254, arrivalTime=92, serviceTime=8}
Task{id=316, arrivalTime=92, serviceTime=4}
Task{id=409, arrivalTime=92, serviceTime=4}
Task{id=479, arrivalTime=92, serviceTime=5}
Task{id=634, arrivalTime=92, serviceTime=3}
Task{id=846, arrivalTime=92, serviceTime=8}
Task{id=861, arrivalTime=92, serviceTime=4}
Task{id=873, arrivalTime=92, serviceTime=5}
Task{id=67, arrivalTime=93, serviceTime=5}
Task{id=217, arrivalTime=93, serviceTime=5}
Task{id=299, arrivalTime=93, serviceTime=3}
Task{id=325, arrivalTime=93, serviceTime=7}
Task{id=358, arrivalTime=93, serviceTime=3}
Task{id=478, arrivalTime=93, serviceTime=7}
Task{id=481, arrivalTime=93, serviceTime=5}
Task{id=483, arrivalTime=93, serviceTime=5}
Task{id=719, arrivalTime=93, serviceTime=4}
Task{id=851, arrivalTime=93, serviceTime=4}
Task{id=967, arrivalTime=93, serviceTime=4}
Task{id=68, arrivalTime=94, serviceTime=4}
Task{id=255, arrivalTime=94, serviceTime=4}
Task{id=269, arrivalTime=94, serviceTime=6}
Task{id=648, arrivalTime=94, serviceTime=3}
Task{id=812, arrivalTime=94, serviceTime=5}
Task{id=48, arrivalTime=95, serviceTime=6}
Task{id=138, arrivalTime=95, serviceTime=3}
Task{id=142, arrivalTime=95, serviceTime=7}
Task{id=266, arrivalTime=95, serviceTime=5}
Task{id=290, arrivalTime=95, serviceTime=8}
Task{id=411, arrivalTime=95, serviceTime=3}
Task{id=460, arrivalTime=95, serviceTime=4}
Task{id=612, arrivalTime=95, serviceTime=4}
Task{id=614, arrivalTime=95, serviceTime=5}
Task{id=766, arrivalTime=95, serviceTime=5}
Task{id=782, arrivalTime=95, serviceTime=6}
Task{id=817, arrivalTime=95, serviceTime=3}
Task{id=870, arrivalTime=95, serviceTime=7}
Task{id=942, arrivalTime=95, serviceTime=5}
Task{id=16, arrivalTime=96, serviceTime=5}
Task{id=382, arrivalTime=96, serviceTime=3}
Task{id=453, arrivalTime=96, serviceTime=5}
Task{id=841, arrivalTime=96, serviceTime=5}
Task{id=854, arrivalTime=96, serviceTime=3}
Task{id=895, arrivalTime=96, serviceTime=6}
Task{id=977, arrivalTime=96, serviceTime=5}
Task{id=997, arrivalTime=96, serviceTime=4}
Task{id=34, arrivalTime=97, serviceTime=3}
Task{id=135, arrivalTime=97, serviceTime=4}
Task{id=302, arrivalTime=97, serviceTime=4}
Task{id=336, arrivalTime=97, serviceTime=5}
Task{id=419, arrivalTime=97, serviceTime=3}
Task{id=461, arrivalTime=97, serviceTime=3}
Task{id=511, arrivalTime=97, serviceTime=6}
Task{id=541, arrivalTime=97, serviceTime=7}
Task{id=591, arrivalTime=97, serviceTime=6}
Task{id=624, arrivalTime=97, serviceTime=5}
Task{id=770, arrivalTime=97, serviceTime=5}
Task{id=922, arrivalTime=97, serviceTime=4}
Task{id=261, arrivalTime=98, serviceTime=4}
Task{id=445, arrivalTime=98, serviceTime=6}
Task{id=505, arrivalTime=98, serviceTime=5}
Task{id=595, arrivalTime=98, serviceTime=5}
Task{id=682, arrivalTime=98, serviceTime=4}
Task{id=843, arrivalTime=98, serviceTime=7}
Task{id=857, arrivalTime=98, serviceTime=7}
Task{id=889, arrivalTime=98, serviceTime=4}
Task{id=933, arrivalTime=98, serviceTime=6}
Task{id=275, arrivalTime=99, serviceTime=6}
Task{id=367, arrivalTime=99, serviceTime=5}
Task{id=395, arrivalTime=99, serviceTime=5}
Task{id=435, arrivalTime=99, serviceTime=3}
Task{id=474, arrivalTime=99, serviceTime=8}
Task{id=475, arrivalTime=99, serviceTime=4}
Task{id=606, arrivalTime=99, serviceTime=3}
Task{id=622, arrivalTime=99, serviceTime=4}
Task{id=730, arrivalTime=99, serviceTime=4}
Task{id=801, arrivalTime=99, serviceTime=3}
Task{id=831, arrivalTime=99, serviceTime=8}
Task{id=842, arrivalTime=99, serviceTime=5}
Task{id=936, arrivalTime=99, serviceTime=8}
Task{id=966, arrivalTime=99, serviceTime=4}
Queue: 1
Task{id=403, arrivalTime=56, serviceTime=3} 
Task{id=545, arrivalTime=60, serviceTime=6} 

Queue: 2
Task{id=95, arrivalTime=58, serviceTime=3} 
Task{id=601, arrivalTime=60, serviceTime=5} 

Queue: 3
Task{id=665, arrivalTime=56, serviceTime=4} 
Task{id=935, arrivalTime=60, serviceTime=8} 

Queue: 4
Task{id=153, arrivalTime=56, serviceTime=1} 
Task{id=312, arrivalTime=58, serviceTime=5} 

Queue: 5
Task{id=986, arrivalTime=57, serviceTime=2} 
Task{id=233, arrivalTime=59, serviceTime=3} 

Queue: 6
Task{id=11, arrivalTime=58, serviceTime=1} 
Task{id=57, arrivalTime=59, serviceTime=3} 
Task{id=998, arrivalTime=60, serviceTime=4} 

Queue: 7
Task{id=62, arrivalTime=57, serviceTime=3} 
Task{id=999, arrivalTime=59, serviceTime=7} 

Queue: 8
Task{id=30, arrivalTime=54, serviceTime=2} 
Task{id=243, arrivalTime=59, serviceTime=7} 

Queue: 9
Task{id=859, arrivalTime=56, serviceTime=1} 
Task{id=440, arrivalTime=58, serviceTime=2} 
Task{id=678, arrivalTime=60, serviceTime=5} 

Queue: 10
Task{id=676, arrivalTime=55, serviceTime=1} 
Task{id=683, arrivalTime=58, serviceTime=4} 

Queue: 11
Task{id=867, arrivalTime=56, serviceTime=2} 
Task{id=772, arrivalTime=59, serviceTime=2} 

Queue: 12
Task{id=744, arrivalTime=54, serviceTime=2} 
Task{id=963, arrivalTime=59, serviceTime=6} 

Queue: 13
Task{id=49, arrivalTime=58, serviceTime=5} 

Queue: 14
Task{id=190, arrivalTime=57, serviceTime=1} 
Task{id=58, arrivalTime=59, serviceTime=5} 

Queue: 15
Task{id=78, arrivalTime=57, serviceTime=3} 
Task{id=796, arrivalTime=60, serviceTime=3} 

Queue: 16
Task{id=334, arrivalTime=53, serviceTime=1} 
Task{id=715, arrivalTime=58, serviceTime=3} 

Queue: 17
Task{id=823, arrivalTime=58, serviceTime=2} 
Task{id=37, arrivalTime=60, serviceTime=4} 

Queue: 18
Task{id=666, arrivalTime=57, serviceTime=2} 
Task{id=122, arrivalTime=60, serviceTime=6} 

Queue: 19
Task{id=909, arrivalTime=57, serviceTime=2} 
Task{id=130, arrivalTime=60, serviceTime=5} 

Queue: 20
Task{id=961, arrivalTime=58, serviceTime=5} 

Current time: 61
Clientii ce asteapta: 
Task{id=128, arrivalTime=62, serviceTime=3}
Task{id=377, arrivalTime=62, serviceTime=5}
Task{id=414, arrivalTime=62, serviceTime=3}
Task{id=441, arrivalTime=62, serviceTime=5}
Task{id=512, arrivalTime=62, serviceTime=5}
Task{id=620, arrivalTime=62, serviceTime=5}
Task{id=662, arrivalTime=62, serviceTime=4}
Task{id=792, arrivalTime=62, serviceTime=5}
Task{id=883, arrivalTime=62, serviceTime=5}
Task{id=953, arrivalTime=62, serviceTime=6}
Task{id=2, arrivalTime=63, serviceTime=4}
Task{id=93, arrivalTime=63, serviceTime=3}
Task{id=183, arrivalTime=63, serviceTime=4}
Task{id=330, arrivalTime=63, serviceTime=7}
Task{id=486, arrivalTime=63, serviceTime=7}
Task{id=689, arrivalTime=63, serviceTime=6}
Task{id=877, arrivalTime=63, serviceTime=5}
Task{id=897, arrivalTime=63, serviceTime=4}
Task{id=932, arrivalTime=63, serviceTime=7}
Task{id=940, arrivalTime=63, serviceTime=4}
Task{id=943, arrivalTime=63, serviceTime=8}
Task{id=947, arrivalTime=63, serviceTime=3}
Task{id=107, arrivalTime=64, serviceTime=5}
Task{id=200, arrivalTime=64, serviceTime=4}
Task{id=542, arrivalTime=64, serviceTime=4}
Task{id=553, arrivalTime=64, serviceTime=5}
Task{id=694, arrivalTime=64, serviceTime=8}
Task{id=937, arrivalTime=64, serviceTime=5}
Task{id=87, arrivalTime=65, serviceTime=7}
Task{id=133, arrivalTime=65, serviceTime=3}
Task{id=387, arrivalTime=65, serviceTime=3}
Task{id=467, arrivalTime=65, serviceTime=4}
Task{id=657, arrivalTime=65, serviceTime=8}
Task{id=690, arrivalTime=65, serviceTime=3}
Task{id=164, arrivalTime=66, serviceTime=5}
Task{id=263, arrivalTime=66, serviceTime=6}
Task{id=429, arrivalTime=66, serviceTime=5}
Task{id=584, arrivalTime=66, serviceTime=4}
Task{id=611, arrivalTime=66, serviceTime=5}
Task{id=693, arrivalTime=66, serviceTime=8}
Task{id=798, arrivalTime=66, serviceTime=4}
Task{id=893, arrivalTime=66, serviceTime=3}
Task{id=899, arrivalTime=66, serviceTime=5}
Task{id=927, arrivalTime=66, serviceTime=8}
Task{id=82, arrivalTime=67, serviceTime=6}
Task{id=199, arrivalTime=67, serviceTime=6}
Task{id=230, arrivalTime=67, serviceTime=4}
Task{id=370, arrivalTime=67, serviceTime=4}
Task{id=402, arrivalTime=67, serviceTime=7}
Task{id=426, arrivalTime=67, serviceTime=3}
Task{id=785, arrivalTime=67, serviceTime=4}
Task{id=790, arrivalTime=67, serviceTime=5}
Task{id=10, arrivalTime=68, serviceTime=5}
Task{id=182, arrivalTime=68, serviceTime=5}
Task{id=251, arrivalTime=68, serviceTime=4}
Task{id=311, arrivalTime=68, serviceTime=8}
Task{id=400, arrivalTime=68, serviceTime=3}
Task{id=632, arrivalTime=68, serviceTime=5}
Task{id=700, arrivalTime=68, serviceTime=3}
Task{id=710, arrivalTime=68, serviceTime=3}
Task{id=747, arrivalTime=68, serviceTime=3}
Task{id=756, arrivalTime=68, serviceTime=3}
Task{id=769, arrivalTime=68, serviceTime=5}
Task{id=192, arrivalTime=69, serviceTime=4}
Task{id=259, arrivalTime=69, serviceTime=3}
Task{id=276, arrivalTime=69, serviceTime=8}
Task{id=301, arrivalTime=69, serviceTime=6}
Task{id=333, arrivalTime=69, serviceTime=6}
Task{id=522, arrivalTime=69, serviceTime=3}
Task{id=642, arrivalTime=69, serviceTime=7}
Task{id=691, arrivalTime=69, serviceTime=5}
Task{id=974, arrivalTime=69, serviceTime=6}
Task{id=28, arrivalTime=70, serviceTime=8}
Task{id=112, arrivalTime=70, serviceTime=5}
Task{id=120, arrivalTime=70, serviceTime=6}
Task{id=203, arrivalTime=70, serviceTime=8}
Task{id=265, arrivalTime=70, serviceTime=3}
Task{id=455, arrivalTime=70, serviceTime=4}
Task{id=490, arrivalTime=70, serviceTime=4}
Task{id=572, arrivalTime=70, serviceTime=5}
Task{id=577, arrivalTime=70, serviceTime=5}
Task{id=594, arrivalTime=70, serviceTime=4}
Task{id=768, arrivalTime=70, serviceTime=5}
Task{id=794, arrivalTime=70, serviceTime=5}
Task{id=804, arrivalTime=70, serviceTime=3}
Task{id=838, arrivalTime=70, serviceTime=8}
Task{id=975, arrivalTime=70, serviceTime=4}
Task{id=41, arrivalTime=71, serviceTime=7}
Task{id=219, arrivalTime=71, serviceTime=4}
Task{id=375, arrivalTime=71, serviceTime=5}
Task{id=462, arrivalTime=71, serviceTime=6}
Task{id=537, arrivalTime=71, serviceTime=5}
Task{id=864, arrivalTime=71, serviceTime=5}
Task{id=892, arrivalTime=71, serviceTime=4}
Task{id=55, arrivalTime=72, serviceTime=5}
Task{id=191, arrivalTime=72, serviceTime=4}
Task{id=599, arrivalTime=72, serviceTime=4}
Task{id=638, arrivalTime=72, serviceTime=3}
Task{id=713, arrivalTime=72, serviceTime=4}
Task{id=860, arrivalTime=72, serviceTime=5}
Task{id=923, arrivalTime=72, serviceTime=5}
Task{id=956, arrivalTime=72, serviceTime=8}
Task{id=121, arrivalTime=73, serviceTime=3}
Task{id=449, arrivalTime=73, serviceTime=8}
Task{id=745, arrivalTime=73, serviceTime=4}
Task{id=777, arrivalTime=73, serviceTime=5}
Task{id=820, arrivalTime=73, serviceTime=3}
Task{id=97, arrivalTime=74, serviceTime=5}
Task{id=297, arrivalTime=74, serviceTime=3}
Task{id=313, arrivalTime=74, serviceTime=5}
Task{id=381, arrivalTime=74, serviceTime=5}
Task{id=581, arrivalTime=74, serviceTime=3}
Task{id=635, arrivalTime=74, serviceTime=3}
Task{id=670, arrivalTime=74, serviceTime=5}
Task{id=762, arrivalTime=74, serviceTime=6}
Task{id=786, arrivalTime=74, serviceTime=3}
Task{id=863, arrivalTime=74, serviceTime=5}
Task{id=866, arrivalTime=74, serviceTime=6}
Task{id=970, arrivalTime=74, serviceTime=8}
Task{id=80, arrivalTime=75, serviceTime=5}
Task{id=144, arrivalTime=75, serviceTime=3}
Task{id=147, arrivalTime=75, serviceTime=3}
Task{id=282, arrivalTime=75, serviceTime=8}
Task{id=385, arrivalTime=75, serviceTime=3}
Task{id=971, arrivalTime=75, serviceTime=4}
Task{id=53, arrivalTime=76, serviceTime=8}
Task{id=66, arrivalTime=76, serviceTime=4}
Task{id=195, arrivalTime=76, serviceTime=3}
Task{id=284, arrivalTime=76, serviceTime=8}
Task{id=304, arrivalTime=76, serviceTime=6}
Task{id=359, arrivalTime=76, serviceTime=3}
Task{id=366, arrivalTime=76, serviceTime=5}
Task{id=496, arrivalTime=76, serviceTime=7}
Task{id=515, arrivalTime=76, serviceTime=5}
Task{id=618, arrivalTime=76, serviceTime=8}
Task{id=748, arrivalTime=76, serviceTime=3}
Task{id=884, arrivalTime=76, serviceTime=5}
Task{id=993, arrivalTime=76, serviceTime=4}
Task{id=211, arrivalTime=77, serviceTime=6}
Task{id=238, arrivalTime=77, serviceTime=7}
Task{id=410, arrivalTime=77, serviceTime=4}
Task{id=415, arrivalTime=77, serviceTime=3}
Task{id=484, arrivalTime=77, serviceTime=8}
Task{id=491, arrivalTime=77, serviceTime=5}
Task{id=576, arrivalTime=77, serviceTime=5}
Task{id=654, arrivalTime=77, serviceTime=6}
Task{id=753, arrivalTime=77, serviceTime=3}
Task{id=757, arrivalTime=77, serviceTime=6}
Task{id=844, arrivalTime=77, serviceTime=8}
Task{id=96, arrivalTime=78, serviceTime=3}
Task{id=123, arrivalTime=78, serviceTime=4}
Task{id=145, arrivalTime=78, serviceTime=6}
Task{id=157, arrivalTime=78, serviceTime=6}
Task{id=424, arrivalTime=78, serviceTime=6}
Task{id=660, arrivalTime=78, serviceTime=5}
Task{id=891, arrivalTime=78, serviceTime=7}
Task{id=918, arrivalTime=78, serviceTime=4}
Task{id=978, arrivalTime=78, serviceTime=4}
Task{id=76, arrivalTime=79, serviceTime=3}
Task{id=206, arrivalTime=79, serviceTime=5}
Task{id=308, arrivalTime=79, serviceTime=3}
Task{id=339, arrivalTime=79, serviceTime=8}
Task{id=342, arrivalTime=79, serviceTime=5}
Task{id=471, arrivalTime=79, serviceTime=4}
Task{id=520, arrivalTime=79, serviceTime=3}
Task{id=583, arrivalTime=79, serviceTime=4}
Task{id=675, arrivalTime=79, serviceTime=3}
Task{id=702, arrivalTime=79, serviceTime=4}
Task{id=803, arrivalTime=79, serviceTime=4}
Task{id=957, arrivalTime=79, serviceTime=4}
Task{id=983, arrivalTime=79, serviceTime=3}
Task{id=91, arrivalTime=80, serviceTime=3}
Task{id=189, arrivalTime=80, serviceTime=4}
Task{id=264, arrivalTime=80, serviceTime=7}
Task{id=326, arrivalTime=80, serviceTime=8}
Task{id=360, arrivalTime=80, serviceTime=5}
Task{id=493, arrivalTime=80, serviceTime=4}
Task{id=495, arrivalTime=80, serviceTime=5}
Task{id=509, arrivalTime=80, serviceTime=6}
Task{id=547, arrivalTime=80, serviceTime=8}
Task{id=588, arrivalTime=80, serviceTime=5}
Task{id=623, arrivalTime=80, serviceTime=3}
Task{id=707, arrivalTime=80, serviceTime=7}
Task{id=728, arrivalTime=80, serviceTime=7}
Task{id=900, arrivalTime=80, serviceTime=7}
Task{id=930, arrivalTime=80, serviceTime=6}
Task{id=959, arrivalTime=80, serviceTime=3}
Task{id=69, arrivalTime=81, serviceTime=7}
Task{id=224, arrivalTime=81, serviceTime=4}
Task{id=368, arrivalTime=81, serviceTime=6}
Task{id=450, arrivalTime=81, serviceTime=6}
Task{id=510, arrivalTime=81, serviceTime=3}
Task{id=557, arrivalTime=81, serviceTime=3}
Task{id=640, arrivalTime=81, serviceTime=7}
Task{id=663, arrivalTime=81, serviceTime=7}
Task{id=754, arrivalTime=81, serviceTime=3}
Task{id=140, arrivalTime=82, serviceTime=4}
Task{id=365, arrivalTime=82, serviceTime=4}
Task{id=630, arrivalTime=82, serviceTime=5}
Task{id=806, arrivalTime=82, serviceTime=3}
Task{id=77, arrivalTime=83, serviceTime=3}
Task{id=161, arrivalTime=83, serviceTime=3}
Task{id=167, arrivalTime=83, serviceTime=5}
Task{id=287, arrivalTime=83, serviceTime=3}
Task{id=421, arrivalTime=83, serviceTime=4}
Task{id=432, arrivalTime=83, serviceTime=5}
Task{id=615, arrivalTime=83, serviceTime=4}
Task{id=696, arrivalTime=83, serviceTime=5}
Task{id=712, arrivalTime=83, serviceTime=3}
Task{id=72, arrivalTime=84, serviceTime=8}
Task{id=110, arrivalTime=84, serviceTime=7}
Task{id=158, arrivalTime=84, serviceTime=8}
Task{id=466, arrivalTime=84, serviceTime=4}
Task{id=749, arrivalTime=84, serviceTime=6}
Task{id=988, arrivalTime=84, serviceTime=6}
Task{id=245, arrivalTime=85, serviceTime=5}
Task{id=580, arrivalTime=85, serviceTime=3}
Task{id=590, arrivalTime=85, serviceTime=3}
Task{id=741, arrivalTime=85, serviceTime=4}
Task{id=186, arrivalTime=86, serviceTime=7}
Task{id=212, arrivalTime=86, serviceTime=3}
Task{id=229, arrivalTime=86, serviceTime=7}
Task{id=380, arrivalTime=86, serviceTime=5}
Task{id=396, arrivalTime=86, serviceTime=4}
Task{id=566, arrivalTime=86, serviceTime=6}
Task{id=787, arrivalTime=86, serviceTime=8}
Task{id=853, arrivalTime=86, serviceTime=5}
Task{id=858, arrivalTime=86, serviceTime=4}
Task{id=888, arrivalTime=86, serviceTime=5}
Task{id=22, arrivalTime=87, serviceTime=5}
Task{id=89, arrivalTime=87, serviceTime=3}
Task{id=119, arrivalTime=87, serviceTime=3}
Task{id=193, arrivalTime=87, serviceTime=5}
Task{id=205, arrivalTime=87, serviceTime=3}
Task{id=267, arrivalTime=87, serviceTime=4}
Task{id=389, arrivalTime=87, serviceTime=8}
Task{id=551, arrivalTime=87, serviceTime=4}
Task{id=587, arrivalTime=87, serviceTime=8}
Task{id=714, arrivalTime=87, serviceTime=8}
Task{id=736, arrivalTime=87, serviceTime=4}
Task{id=848, arrivalTime=87, serviceTime=5}
Task{id=0, arrivalTime=88, serviceTime=4}
Task{id=59, arrivalTime=88, serviceTime=3}
Task{id=315, arrivalTime=88, serviceTime=3}
Task{id=418, arrivalTime=88, serviceTime=5}
Task{id=439, arrivalTime=88, serviceTime=3}
Task{id=459, arrivalTime=88, serviceTime=6}
Task{id=469, arrivalTime=88, serviceTime=7}
Task{id=532, arrivalTime=88, serviceTime=3}
Task{id=538, arrivalTime=88, serviceTime=4}
Task{id=631, arrivalTime=88, serviceTime=3}
Task{id=776, arrivalTime=88, serviceTime=8}
Task{id=795, arrivalTime=88, serviceTime=8}
Task{id=814, arrivalTime=88, serviceTime=5}
Task{id=868, arrivalTime=88, serviceTime=5}
Task{id=938, arrivalTime=88, serviceTime=4}
Task{id=100, arrivalTime=89, serviceTime=3}
Task{id=163, arrivalTime=89, serviceTime=4}
Task{id=764, arrivalTime=89, serviceTime=7}
Task{id=835, arrivalTime=89, serviceTime=5}
Task{id=839, arrivalTime=89, serviceTime=3}
Task{id=885, arrivalTime=89, serviceTime=5}
Task{id=7, arrivalTime=90, serviceTime=7}
Task{id=14, arrivalTime=90, serviceTime=3}
Task{id=196, arrivalTime=90, serviceTime=8}
Task{id=338, arrivalTime=90, serviceTime=6}
Task{id=437, arrivalTime=90, serviceTime=4}
Task{id=573, arrivalTime=90, serviceTime=3}
Task{id=679, arrivalTime=90, serviceTime=5}
Task{id=833, arrivalTime=90, serviceTime=3}
Task{id=915, arrivalTime=90, serviceTime=3}
Task{id=994, arrivalTime=90, serviceTime=7}
Task{id=160, arrivalTime=91, serviceTime=5}
Task{id=170, arrivalTime=91, serviceTime=5}
Task{id=223, arrivalTime=91, serviceTime=8}
Task{id=320, arrivalTime=91, serviceTime=3}
Task{id=407, arrivalTime=91, serviceTime=4}
Task{id=412, arrivalTime=91, serviceTime=4}
Task{id=685, arrivalTime=91, serviceTime=3}
Task{id=697, arrivalTime=91, serviceTime=3}
Task{id=996, arrivalTime=91, serviceTime=5}
Task{id=70, arrivalTime=92, serviceTime=4}
Task{id=75, arrivalTime=92, serviceTime=6}
Task{id=113, arrivalTime=92, serviceTime=5}
Task{id=154, arrivalTime=92, serviceTime=8}
Task{id=254, arrivalTime=92, serviceTime=8}
Task{id=316, arrivalTime=92, serviceTime=4}
Task{id=409, arrivalTime=92, serviceTime=4}
Task{id=479, arrivalTime=92, serviceTime=5}
Task{id=634, arrivalTime=92, serviceTime=3}
Task{id=846, arrivalTime=92, serviceTime=8}
Task{id=861, arrivalTime=92, serviceTime=4}
Task{id=873, arrivalTime=92, serviceTime=5}
Task{id=67, arrivalTime=93, serviceTime=5}
Task{id=217, arrivalTime=93, serviceTime=5}
Task{id=299, arrivalTime=93, serviceTime=3}
Task{id=325, arrivalTime=93, serviceTime=7}
Task{id=358, arrivalTime=93, serviceTime=3}
Task{id=478, arrivalTime=93, serviceTime=7}
Task{id=481, arrivalTime=93, serviceTime=5}
Task{id=483, arrivalTime=93, serviceTime=5}
Task{id=719, arrivalTime=93, serviceTime=4}
Task{id=851, arrivalTime=93, serviceTime=4}
Task{id=967, arrivalTime=93, serviceTime=4}
Task{id=68, arrivalTime=94, serviceTime=4}
Task{id=255, arrivalTime=94, serviceTime=4}
Task{id=269, arrivalTime=94, serviceTime=6}
Task{id=648, arrivalTime=94, serviceTime=3}
Task{id=812, arrivalTime=94, serviceTime=5}
Task{id=48, arrivalTime=95, serviceTime=6}
Task{id=138, arrivalTime=95, serviceTime=3}
Task{id=142, arrivalTime=95, serviceTime=7}
Task{id=266, arrivalTime=95, serviceTime=5}
Task{id=290, arrivalTime=95, serviceTime=8}
Task{id=411, arrivalTime=95, serviceTime=3}
Task{id=460, arrivalTime=95, serviceTime=4}
